Tecnica,Epoca,Acuracia,Loss,Tempo(s)
Rand+Trivial+AugMix (terços),4,52.41,1.534450286551367,3.9195752143859863
Rand+Trivial+AugMix (terços),5,53.06,1.4659381984155389,4.054796934127808
Rand+Trivial+AugMix (terços),6,53.79,1.3877961228165445,4.150169849395752
Rand+Trivial+AugMix (terços),7,55.89,1.3123692213734495,4.03580904006958
Rand+Trivial+AugMix (terços),8,58.11,1.2464184247994725,3.935479164123535
Rand+Trivial+AugMix (terços),9,58.28,1.188171939759315,4.064056634902954
Rand+Trivial+AugMix (terços),10,59.6,1.1348378748833379,4.045324802398682
Rand+Trivial+AugMix (terços),11,59.84,1.068188714075692,4.147006034851074
Rand+Trivial+AugMix (terços),12,59.75,1.017344598528705,4.8128437995910645
Rand+Trivial+AugMix (terços),13,59.58,0.9733885043784033,4.628757953643799
Rand+Trivial+AugMix (terços),14,59.84,0.9429071847396561,3.9590342044830322
Rand+Trivial+AugMix (terços),15,60.52,0.9240723471098309,3.938062906265259
Rand+Trivial+AugMix (terços),16,61.0,0.852331084163883,3.8323469161987305
Rand+Trivial+AugMix (terços),17,60.37,0.8484526027607012,3.996623992919922
Rand+Trivial+AugMix (terços),18,61.2,0.8113591640810424,3.859389066696167
Rand+Trivial+AugMix (terços),19,60.4,0.7818883929071547,3.9217021465301514
Rand+Trivial+AugMix (terços),20,61.03,0.7094563694694375,3.9734320640563965
Rand+Trivial+AugMix (terços),21,60.77,0.7231184628945363,3.895249128341675
Rand+Trivial+AugMix (terços),22,60.95,0.707982247011571,3.853900909423828
Rand+Trivial+AugMix (terços),23,61.8,0.6894149286083028,4.064078092575073
Rand+Trivial+AugMix (terços),24,61.66,0.6241551747050467,4.018258810043335
Rand+Trivial+AugMix (terços),25,60.37,0.6422129858143723,3.9102699756622314
Rand+Albument+AugMix (terços),1,41.17,1.9860876315756688,3.796215772628784
Rand+Albument+AugMix (terços),2,45.4,1.6559838509257836,3.8782081604003906
Rand+Albument+AugMix (terços),3,50.97,1.5193603778187232,3.9355010986328125
Rand+Albument+AugMix (terços),4,48.73,1.4421648767930042,4.049601078033447
Rand+Albument+AugMix (terços),5,52.75,1.3372081940687155,4.005230188369751
Rand+Albument+AugMix (terços),6,54.78,1.26196043249927,3.9466869831085205
Rand+Albument+AugMix (terços),7,55.39,1.1939720617064946,4.070170879364014
Rand+Albument+AugMix (terços),8,56.87,1.154186503796638,3.92568302154541
Rand+Albument+AugMix (terços),9,58.48,1.0487145313733741,3.8688430786132812
Rand+Albument+AugMix (terços),10,57.23,1.013751966289327,3.8295838832855225
Rand+Albument+AugMix (terços),11,59.19,0.9568195863615109,3.9545671939849854
Rand+Albument+AugMix (terços),12,60.17,0.9071103100535236,3.9064230918884277
Rand+Albument+AugMix (terços),13,58.56,0.8421453826035126,3.960688829421997
Rand+Albument+AugMix (terços),14,61.35,0.8117979040628747,4.159049987792969
Rand+Albument+AugMix (terços),15,60.85,0.769864459581013,3.925232172012329
Rand+Albument+AugMix (terços),16,59.36,0.7063708788231958,3.846008062362671
Rand+Albument+AugMix (terços),17,60.52,0.6859733518920367,3.8120992183685303
Rand+Albument+AugMix (terços),18,59.99,0.6396526735794695,3.9450480937957764
Rand+Albument+AugMix (terços),19,60.35,0.6150288114064857,4.081295967102051
Rand+Albument+AugMix (terços),20,60.28,0.6039341386360458,3.892209053039551
Rand+Albument+AugMix (terços),21,61.05,0.5446217486375495,5.7981038093566895
Rand+Albument+AugMix (terços),22,60.7,0.5367218448391443,4.62674880027771
Rand+Albument+AugMix (terços),23,60.55,0.547631454430049,4.543452024459839
Rand+Albument+AugMix (terços),24,62.24,0.4687095582485199,4.096530914306641
Rand+Albument+AugMix (terços),25,61.52,0.46550817542438266,4.25206995010376
Trivial+Albument+AugMix (terços),1,40.13,2.007466456558131,4.199952840805054
Trivial+Albument+AugMix (terços),2,46.48,1.712004287333428,4.679114103317261
Trivial+Albument+AugMix (terços),3,49.06,1.5615603622001937,5.96039080619812
Trivial+Albument+AugMix (terços),4,53.21,1.4649732203423222,4.744202375411987
Trivial+Albument+AugMix (terços),5,53.27,1.3784974119331264,4.0937957763671875
Trivial+Albument+AugMix (terços),6,54.92,1.3162962024724936,5.091235160827637
Trivial+Albument+AugMix (terços),7,57.15,1.2477767663665964,4.464423179626465
Trivial+Albument+AugMix (terços),8,57.72,1.1624196647088738,5.533523797988892
Trivial+Albument+AugMix (terços),9,59.27,1.1183953556833388,4.2396299839019775
Trivial+Albument+AugMix (terços),10,59.79,1.0544048344032675,4.059110879898071
Trivial+Albument+AugMix (terços),11,59.88,1.0038693094555335,4.0140221118927
Trivial+Albument+AugMix (terços),12,59.75,0.9378304368332971,4.398395776748657
Trivial+Albument+AugMix (terços),13,60.53,0.8893956028962438,4.411625146865845
Trivial+Albument+AugMix (terços),14,60.71,0.8395745920229561,4.302113056182861
Trivial+Albument+AugMix (terços),15,60.22,0.8063821475717086,4.264904022216797
Trivial+Albument+AugMix (terços),16,61.49,0.7433176547100272,4.148864984512329
Trivial+Albument+AugMix (terços),17,61.97,0.7457020195979106,3.8101279735565186
Trivial+Albument+AugMix (terços),18,61.76,0.6817482657070402,4.254225969314575
Trivial+Albument+AugMix (terços),19,62.25,0.659147309351571,3.7628002166748047
Trivial+Albument+AugMix (terços),20,61.02,0.6151494476236875,3.8523929119110107
Trivial+Albument+AugMix (terços),21,61.33,0.6124318525006499,3.99003005027771
Trivial+Albument+AugMix (terços),22,61.99,0.5787371695041656,4.135979175567627
Trivial+Albument+AugMix (terços),23,60.28,0.577371865133696,4.0473480224609375
Trivial+Albument+AugMix (terços),24,61.26,0.5589636937726902,4.004383087158203
Trivial+Albument+AugMix (terços),25,61.18,0.5493063606038878,4.1370391845703125
